name,rating,price,transactions,id,alias,image_url,is_closed,url,review_count,categories,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
Ubuntu,4.5,,[],dlwxg5OJLJWTPp-saTgDwA,ubuntu-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/1ShYJR0u5JawWsePtsUZpg/o.jpg,False,https://www.yelp.com/biz/ubuntu-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,56,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'african', 'title': 'African'}]",13234334141.0,(323) 433-4141,3803.208113,34.083809,-118.352811,7469 Melrose Ave,,,Los Angeles,90046,US,CA,"['7469 Melrose Ave', 'Los Angeles, CA 90046']"
Stout Burgers & Beers,4.0,$$,"['delivery', 'pickup']",71W-QN3-_DHnzUkAc7EG6Q,stout-burgers-and-beers-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/VCkIcY5PtoX0SWxx2FPRyQ/o.jpg,False,https://www.yelp.com/biz/stout-burgers-and-beers-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2357,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tradamerican', 'title': 'American'}]",13234693801.0,(323) 469-3801,4266.791451,34.09942,-118.32934,1544 N Cahuenga Blvd,,,Los Angeles,90028,US,CA,"['1544 N Cahuenga Blvd', 'Los Angeles, CA 90028']"
Yuk Dae Jang,4.5,$$,"['delivery', 'pickup']",3C2wUqSkpY4-N0O5ArVjwQ,yuk-dae-jang-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/5y-hXEjEBMMuGJFopTuvFQ/o.jpg,False,https://www.yelp.com/biz/yuk-dae-jang-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,752,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'soup', 'title': 'Soup'}]",12133521331.0,(213) 352-1331,3076.86537,34.06404114,-118.288063,3033 W 6th St,Ste 104-105,,Los Angeles,90020,US,CA,"['3033 W 6th St', 'Ste 104-105', 'Los Angeles, CA 90020']"
Fixins Soul Kitchen - Los Angeles,4.5,$$,[],PI1TAMjFy1wO9OCiA-VWBA,fixins-soul-kitchen-los-angeles-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/rDByqH8ijVnF-AP83Llewg/o.jpg,False,https://www.yelp.com/biz/fixins-soul-kitchen-los-angeles-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1821,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American'}]",12137997685.0,(213) 799-7685,5496.48515,34.04484,-118.26453,800 W Olympic Blvd,Ste A150,,Los Angeles,90015,US,CA,"['800 W Olympic Blvd', 'Ste A150', 'Los Angeles, CA 90015']"
LEE GA,4.5,$$,"['delivery', 'pickup']",X9hrLXF2lqbiA58jExIO2Q,lee-ga-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/SroxWUfg285q7UPza10iPg/o.jpg,False,https://www.yelp.com/biz/lee-ga-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,210,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",12136747288.0,(213) 674-7288,2791.140874,34.06020287,-118.2910965,698 S Vermont Ave,Ste 106,,Los Angeles,90005,US,CA,"['698 S Vermont Ave', 'Ste 106', 'Los Angeles, CA 90005']"
Irie,5.0,,[],TJU7R25ASoWvXgPUUiUZFA,irie-west-hollywood,https://s3-media2.fl.yelpcdn.com/bphoto/zdOwk_TPsc73IxGkitU2AQ/o.jpg,False,https://www.yelp.com/biz/irie-west-hollywood?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,10,"[{'alias': 'cannabisdispensaries', 'title': 'Cannabis Dispensaries'}, {'alias': 'cannabiscollective', 'title': 'Cannabis Collective'}, {'alias': 'pizza', 'title': 'Pizza'}]",13233006621.0,(323) 300-6621,4643.541237,34.0910214,-118.3572208,7717 Santa Monica Blvd,,,West Hollywood,90046,US,CA,"['7717 Santa Monica Blvd', 'West Hollywood, CA 90046']"
Cento,4.5,$$,['delivery'],mogBbg16id_H0pw_YQ3YbA,cento-los-angeles-3,https://s3-media1.fl.yelpcdn.com/bphoto/dES1NBd4Ehmf1QeD7p-1JQ/o.jpg,False,https://www.yelp.com/biz/cento-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,683,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",13239980404.0,(323) 998-0404,4029.371805,34.0327954,-118.3477496,4921 W Adams Blvd,,,Los Angeles,90016,US,CA,"['4921 W Adams Blvd', 'Los Angeles, CA 90016']"
Juliana Los Angeles,4.5,,"['pickup', 'delivery', 'restaurant_reservation']",1GKQG1iVYYiatHFhV7GDpQ,juliana-los-angeles-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/A8Om57P5P8eCGDrvw3UtWw/o.jpg,False,https://www.yelp.com/biz/juliana-los-angeles-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,125,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",12135683035.0,(213) 568-3035,2066.725642,34.06338512,-118.2990018,3500 W 6th St,Ste 101,,Los Angeles,90020,US,CA,"['3500 W 6th St', 'Ste 101', 'Los Angeles, CA 90020']"
La Pergoletta,4.5,$$,"['pickup', 'delivery', 'restaurant_reservation']",#NAME?,la-pergoletta-los-angeles-4,https://s3-media3.fl.yelpcdn.com/bphoto/G1XjeBOpUByZsPHFFiNFgQ/o.jpg,False,https://www.yelp.com/biz/la-pergoletta-los-angeles-4?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1341,"[{'alias': 'italian', 'title': 'Italian'}]",13236648259.0,(323) 664-8259,5654.398516,34.1037812,-118.2872479,1802 Hillhurst Ave,,,Los Angeles,90027,US,CA,"['1802 Hillhurst Ave', 'Los Angeles, CA 90027']"
Marugame Monzo,4.5,$$,"['pickup', 'delivery']",fxeuGYnoRWwm5aGDg1FRJA,marugame-monzo-los-angeles-5,https://s3-media1.fl.yelpcdn.com/bphoto/Ihjb7CQ5Zvzhsu3jRTPA4w/o.jpg,False,https://www.yelp.com/biz/marugame-monzo-los-angeles-5?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,4637,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",12133469762.0,(213) 346-9762,7602.361913,34.0499476,-118.2400446,329 E 1st St,,,Los Angeles,90012,US,CA,"['329 E 1st St', 'Los Angeles, CA 90012']"
Stout Burgers & Beers,4.0,$$,"['pickup', 'delivery']",71W-QN3-_DHnzUkAc7EG6Q,stout-burgers-and-beers-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/VCkIcY5PtoX0SWxx2FPRyQ/o.jpg,False,https://www.yelp.com/biz/stout-burgers-and-beers-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2357,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tradamerican', 'title': 'American'}]",13234693801.0,(323) 469-3801,4266.791451,34.09942,-118.32934,1544 N Cahuenga Blvd,,,Los Angeles,90028,US,CA,"['1544 N Cahuenga Blvd', 'Los Angeles, CA 90028']"
Yuk Dae Jang,4.5,$$,"['pickup', 'delivery']",3C2wUqSkpY4-N0O5ArVjwQ,yuk-dae-jang-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/5y-hXEjEBMMuGJFopTuvFQ/o.jpg,False,https://www.yelp.com/biz/yuk-dae-jang-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,752,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'soup', 'title': 'Soup'}]",12133521331.0,(213) 352-1331,3076.86537,34.06404114,-118.288063,3033 W 6th St,Ste 104-105,,Los Angeles,90020,US,CA,"['3033 W 6th St', 'Ste 104-105', 'Los Angeles, CA 90020']"
LEE GA,4.5,$$,"['pickup', 'delivery']",X9hrLXF2lqbiA58jExIO2Q,lee-ga-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/SroxWUfg285q7UPza10iPg/o.jpg,False,https://www.yelp.com/biz/lee-ga-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,210,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",12136747288.0,(213) 674-7288,2791.140874,34.06020287,-118.2910965,698 S Vermont Ave,Ste 106,,Los Angeles,90005,US,CA,"['698 S Vermont Ave', 'Ste 106', 'Los Angeles, CA 90005']"
Santō,4.5,,['restaurant_reservation'],BQso2uqL2dqJJNBNzqWMJA,santō-los-angeles-2,https://s3-media1.fl.yelpcdn.com/bphoto/hjC8r1d7qOEd-flqi9mSoQ/o.jpg,False,https://www.yelp.com/biz/sant%C5%8D-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,55,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",,,5062.465011,34.09114,-118.27948,3822 Sunset Blvd,,,Los Angeles,90026,US,CA,"['3822 Sunset Blvd', 'Los Angeles, CA 90026']"
Wood,4.0,$$$,"['pickup', 'delivery']",F2W1R7yIvSOqD1xH_F1cZA,wood-los-angeles-8,https://s3-media4.fl.yelpcdn.com/bphoto/3m2BSYYss3odo0nwu8RGJw/o.jpg,False,https://www.yelp.com/biz/wood-los-angeles-8?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1093,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",13236679940.0,(323) 667-9940,5042.294632,34.08292,-118.27289,2861 Sunset Blvd,,,Los Angeles,90026,US,CA,"['2861 Sunset Blvd', 'Los Angeles, CA 90026']"
DAMA,4.5,$$$,"['pickup', 'delivery']",-9NXuo0g_NwOPfnKX3Vr_g,dama-los-angeles-6,https://s3-media3.fl.yelpcdn.com/bphoto/nkiGYNVBWQqL05-rMqqXbg/o.jpg,False,https://www.yelp.com/biz/dama-los-angeles-6?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1163,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",12137410612.0,(213) 741-0612,6941.729827,34.03528194,-118.2530662,612 E 11th St,,,Los Angeles,90015,US,CA,"['612 E 11th St', 'Los Angeles, CA 90015']"
Lolo,4.0,,['delivery'],-gZdC8aD42jiBeaAQH1-1g,lolo-los-angeles-3,https://s3-media4.fl.yelpcdn.com/bphoto/RZt0xuSFzuNfFSfKwvCNmQ/o.jpg,False,https://www.yelp.com/biz/lolo-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,120,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",13236655656.0,(323) 665-5656,4378.799767,34.09787,-118.30203,5140 W Sunset Blvd,,,Los Angeles,90027,US,CA,"['5140 W Sunset Blvd', 'Los Angeles, CA 90027']"
GRANVILLE,4.5,$$,"['delivery', 'restaurant_reservation', 'pickup']",cal0Wpupxj9c_AV7WzDXsw,granville-west-hollywood-2,https://s3-media2.fl.yelpcdn.com/bphoto/znY6Wq1711cPvOtfKxWZZg/o.jpg,False,https://www.yelp.com/biz/granville-west-hollywood-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2756,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",14245225161.0,(424) 522-5161,5732.507032,34.0771299,-118.38068,8701 Beverly Blvd,,,West Hollywood,90048,US,CA,"['8701 Beverly Blvd', 'West Hollywood, CA 90048']"
Running Goose,4.5,$$,"['delivery', 'restaurant_reservation', 'pickup']",RVbZaawgEGmto6TxOoVBdQ,running-goose-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/Q-IG5LRfrr9sJXz-jx8XVQ/o.jpg,False,https://www.yelp.com/biz/running-goose-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1744,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'latin', 'title': 'Latin American'}]",13234691080.0,(323) 469-1080,4380.601938,34.10052,-118.32927,1620 N Cahuenga Blvd,,,Los Angeles,90028,US,CA,"['1620 N Cahuenga Blvd', 'Los Angeles, CA 90028']"
Met Him At A Bar,4.5,$$,"['pickup', 'delivery']",HuQtriV_ApipXfM8xax33w,met-him-at-a-bar-los-angeles-3,https://s3-media1.fl.yelpcdn.com/bphoto/UMnKtlRGHm7tBZoLJa0pvg/o.jpg,False,https://www.yelp.com/biz/met-him-at-a-bar-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,715,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",13238523321.0,(323) 852-3321,2176.12867,34.060415,-118.345018,801 S La Brea,,,Los Angeles,90036,US,CA,"['801 S La Brea', 'Los Angeles, CA 90036']"
Juliana Los Angeles,4.5,,"['delivery', 'pickup', 'restaurant_reservation']",1GKQG1iVYYiatHFhV7GDpQ,juliana-los-angeles-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/A8Om57P5P8eCGDrvw3UtWw/o.jpg,False,https://www.yelp.com/biz/juliana-los-angeles-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,125,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",12135683035.0,(213) 568-3035,2066.725642,34.06338512,-118.2990018,3500 W 6th St,Ste 101,,Los Angeles,90020,US,CA,"['3500 W 6th St', 'Ste 101', 'Los Angeles, CA 90020']"
La Pergoletta,4.5,$$,"['delivery', 'pickup', 'restaurant_reservation']",#NAME?,la-pergoletta-los-angeles-4,https://s3-media3.fl.yelpcdn.com/bphoto/G1XjeBOpUByZsPHFFiNFgQ/o.jpg,False,https://www.yelp.com/biz/la-pergoletta-los-angeles-4?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1341,"[{'alias': 'italian', 'title': 'Italian'}]",13236648259.0,(323) 664-8259,5654.398516,34.1037812,-118.2872479,1802 Hillhurst Ave,,,Los Angeles,90027,US,CA,"['1802 Hillhurst Ave', 'Los Angeles, CA 90027']"
Wood,4.0,$$$,"['delivery', 'pickup']",F2W1R7yIvSOqD1xH_F1cZA,wood-los-angeles-8,https://s3-media4.fl.yelpcdn.com/bphoto/3m2BSYYss3odo0nwu8RGJw/o.jpg,False,https://www.yelp.com/biz/wood-los-angeles-8?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1093,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",13236679940.0,(323) 667-9940,5042.294632,34.08292,-118.27289,2861 Sunset Blvd,,,Los Angeles,90026,US,CA,"['2861 Sunset Blvd', 'Los Angeles, CA 90026']"
DAMA,4.5,$$$,"['delivery', 'pickup']",-9NXuo0g_NwOPfnKX3Vr_g,dama-los-angeles-6,https://s3-media3.fl.yelpcdn.com/bphoto/nkiGYNVBWQqL05-rMqqXbg/o.jpg,False,https://www.yelp.com/biz/dama-los-angeles-6?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1163,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",12137410612.0,(213) 741-0612,6941.729827,34.03528194,-118.2530662,612 E 11th St,,,Los Angeles,90015,US,CA,"['612 E 11th St', 'Los Angeles, CA 90015']"
Bacchus Tables,4.5,$$$,"['delivery', 'pickup', 'restaurant_reservation']",HdUJltMQkcJAeQPk8kVuWw,bacchus-tables-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/vPIFl6a3xAnbvh5GmQ2PkA/o.jpg,False,https://www.yelp.com/biz/bacchus-tables-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,76,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",12139085929.0,(213) 908-5929,2184.301056,34.06205322,-118.2976354,3377 Wilshire Blvd,Ste 200,,Los Angeles,90010,US,CA,"['3377 Wilshire Blvd', 'Ste 200', 'Los Angeles, CA 90010']"
Pixiu Mala Hongtang,4.5,$$,[],0IeIzElSBK1XJVqtzFvRlA,pixiu-mala-hongtang-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/XZBrSm4ryIknEy2MTI43ZQ/o.jpg,False,https://www.yelp.com/biz/pixiu-mala-hongtang-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,134,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'korean', 'title': 'Korean'}]",12133409429.0,(213) 340-9429,1198.193285,34.06635754,-118.3096243,425 S Western Ave,,,Los Angeles,90020,US,CA,"['425 S Western Ave', 'Los Angeles, CA 90020']"
Providence,4.5,$$$$,['pickup'],TzIJzamxdVGc3zReKbLGaA,providence-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/NQ4NEdMjvj121E4yEAdy3g/o.jpg,False,https://www.yelp.com/biz/providence-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2962,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'seafood', 'title': 'Seafood'}]",13234604170.0,(323) 460-4170,2572.139721,34.083628,-118.330168,5955 Melrose Ave,,,Los Angeles,90038,US,CA,"['5955 Melrose Ave', 'Los Angeles, CA 90038']"
Halgatteok,4.0,$$,"['delivery', 'pickup']",7JqbWRzd6z7EG8c4csI8cA,halgatteok-los-angeles-3,https://s3-media3.fl.yelpcdn.com/bphoto/jS9vJyGWLT6ci6C7zNJQDw/o.jpg,False,https://www.yelp.com/biz/halgatteok-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,79,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]",12135683459.0,(213) 568-3459,1357.032451,34.05738271,-118.3075563,3524 W 8th St,,,Los Angeles,90005,US,CA,"['3524 W 8th St', 'Los Angeles, CA 90005']"
Farmhouse Kitchen Thai Cuisine,4.5,,['restaurant_reservation'],13HnJPfmKw_Uu-sbPiF1wQ,farmhouse-kitchen-thai-cuisine-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/KIJO55mhtRbE98jaVk_f5g/o.jpg,False,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,376,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",13235923999.0,(323) 592-3999,5142.014277,34.032278,-118.364408,5560 W Adams Blvd,,,Los Angeles,90016,US,CA,"['5560 W Adams Blvd', 'Los Angeles, CA 90016']"
Gus's World Famous Fried Chicken,4.0,$$,"['delivery', 'pickup']",IxuAHGu-eQ4fZJZTdzGTYQ,guss-world-famous-fried-chicken-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/dSMJq_qXajyoz1Rtb1e_lA/o.jpg,False,https://www.yelp.com/biz/guss-world-famous-fried-chicken-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1723,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",13234020232.0,(323) 402-0232,1594.748454,34.04798375,-118.3264731,1262 Crenshaw Blvd,,,Los Angeles,90019,US,CA,"['1262 Crenshaw Blvd', 'Los Angeles, CA 90019']"
Bacari W 3rd,4.5,$$,"['delivery', 'pickup']",y2eWXL2qbTW8tXyrEsfEqQ,bacari-w-3rd-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/399QLKGz5EdC-dQlApBfjg/o.jpg,False,https://www.yelp.com/biz/bacari-w-3rd-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1144,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}]",12139332327.0,(213) 933-2327,4163.933659,34.07172,-118.36485,8030 3/4 W 3rd St,,,Los Angeles,90048,US,CA,"['8030 3/4 W 3rd St', 'Los Angeles, CA 90048']"
Iki Ramen,5.0,,"['delivery', 'pickup']",Cln5nzmk0idvBbcXorWboQ,iki-ramen-los-angeles-8,https://s3-media3.fl.yelpcdn.com/bphoto/Qy8UtjosDKcR8s6tMeIgbw/o.jpg,False,https://www.yelp.com/biz/iki-ramen-los-angeles-8?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,126,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",12135129552.0,(213) 512-9552,4230.106554,34.098484,-118.3331,6565 Sunset Blvd,,,Los Angeles,90028,US,CA,"['6565 Sunset Blvd', 'Los Angeles, CA 90028']"
Kobawoo House,4.5,$$,"['delivery', 'pickup']",TWHGJkTAbF22hvXeReQp9w,kobawoo-house-los-angeles-2,https://s3-media1.fl.yelpcdn.com/bphoto/_KhKAwhECb8xRW9O1Zx6GQ/o.jpg,False,https://www.yelp.com/biz/kobawoo-house-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1471,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'seafood', 'title': 'Seafood'}]",12133897300.0,(213) 389-7300,2799.11534,34.06013289,-118.2910148,698 S Vermont Ave,Ste 109,,Los Angeles,90005,US,CA,"['698 S Vermont Ave', 'Ste 109', 'Los Angeles, CA 90005']"
Sun Nong Dan,4.0,$$$,"['delivery', 'pickup']",0SerWqGwzNWpTA2RBLVdUg,sun-nong-dan-los-angeles-4,https://s3-media3.fl.yelpcdn.com/bphoto/wGqvSZirIJMFBYwB4-8wzQ/o.jpg,False,https://www.yelp.com/biz/sun-nong-dan-los-angeles-4?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2461,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]",12133650303.0,(213) 365-0303,2195.952024,34.06301164,-118.2975587,3470 W 6th St,Ste 7,,Los Angeles,90020,US,CA,"['3470 W 6th St', 'Ste 7', 'Los Angeles, CA 90020']"
